onset	duration	trial_type	run_type	cue_position	score	score_txt	latency
45.0	3.0	ANTICUE	06AV	n/a	n/a	n/a	n/a
48.0	1.5	ANTITARG	06AV	7	1	CORRECT	0.467
52.5	3.0	ANTICUE	06AV	n/a	n/a	n/a	n/a
55.5	1.5	ANTITARG	06AV	426	0	INCORRECT	0.45
60.0	3.0	ANTICUE	06AV	n/a	n/a	n/a	n/a
63.0	1.5	ANTITARG	06AV	532	2	ERROR_CORRECTED	0.283
73.5	3.0	ANTICUE	06AV	n/a	n/a	n/a	n/a
76.5	1.5	ANTITARG	06AV	7	2	ERROR_CORRECTED	0.517
84.0	3.0	ANTICUE	06AV	n/a	n/a	n/a	n/a
87.0	1.5	ANTITARG	06AV	214	0	INCORRECT	0.4
91.5	3.0	ANTICUE	06AV	n/a	n/a	n/a	n/a
94.5	1.5	ANTITARG	06AV	532	2	ERROR_CORRECTED	0.383
102.0	3.0	ANTICUE	06AV	n/a	n/a	n/a	n/a
105.0	1.5	ANTITARG	06AV	633	2	ERROR_CORRECTED	0.217
109.5	3.0	ANTICUE	06AV	n/a	n/a	n/a	n/a
112.5	1.5	ANTITARG	06AV	108	2	ERROR_CORRECTED	0.267
117.0	3.0	ANTICUE	06AV	n/a	n/a	n/a	n/a
120.0	1.5	ANTITARG	06AV	214	2	ERROR_CORRECTED	0.467
127.5	3.0	ANTICUE	06AV	n/a	n/a	n/a	n/a
130.5	1.5	ANTITARG	06AV	108	0	INCORRECT	0.333
141.0	3.0	ANTICUE	06AV	n/a	n/a	n/a	n/a
144.0	1.5	ANTITARG	06AV	426	-1	DROP	-0.001
148.5	3.0	ANTICUE	06AV	n/a	n/a	n/a	n/a
151.5	1.5	ANTITARG	06AV	633	0	INCORRECT	0.433
216.0	3.0	VGSCUE	06AV	n/a	n/a	n/a	n/a
219.0	1.5	VGSTARG	06AV	426	1	CORRECT	0.4
223.5	3.0	VGSCUE	06AV	n/a	n/a	n/a	n/a
226.5	1.5	VGSTARG	06AV	532	0	INCORRECT	0.217
234.0	3.0	VGSCUE	06AV	n/a	n/a	n/a	n/a
237.0	1.5	VGSTARG	06AV	633	1	CORRECT	0.283
241.5	3.0	VGSCUE	06AV	n/a	n/a	n/a	n/a
244.5	1.5	VGSTARG	06AV	426	1	CORRECT	0.3
255.0	3.0	VGSCUE	06AV	n/a	n/a	n/a	n/a
258.0	1.5	VGSTARG	06AV	7	1	CORRECT	0.433
262.5	3.0	VGSCUE	06AV	n/a	n/a	n/a	n/a
265.5	1.5	VGSTARG	06AV	214	1	CORRECT	0.533
273.0	3.0	VGSCUE	06AV	n/a	n/a	n/a	n/a
276.0	1.5	VGSTARG	06AV	7	1	CORRECT	0.383
280.5	3.0	VGSCUE	06AV	n/a	n/a	n/a	n/a
283.5	1.5	VGSTARG	06AV	532	1	CORRECT	0.317
288.0	3.0	VGSCUE	06AV	n/a	n/a	n/a	n/a
291.0	1.5	VGSTARG	06AV	214	-1	DROP	-0.001
295.5	3.0	VGSCUE	06AV	n/a	n/a	n/a	n/a
298.5	1.5	VGSTARG	06AV	108	-1	DROP	-0.001
309.0	3.0	VGSCUE	06AV	n/a	n/a	n/a	n/a
312.0	1.5	VGSTARG	06AV	633	-1	DROP	-0.001
316.5	3.0	VGSCUE	06AV	n/a	n/a	n/a	n/a
319.5	1.5	VGSTARG	06AV	108	-1	DROP	-0.001
